gene	miRNA	utrprism	utrprism_replicate_sd	full_model_zero_coverage	sequence_only	coverage_gain_vs_zero	n_sites	site_coverage_mean	site_coverage_sd	miranda_score_max	miranda_energy_min	ko_mean	wt_mean	mrna_log2_ko_wt	clip_peak_count	clip_wt_ko_log2fc_max	clip_wt_ko_log2fc_mean	clip_support
Fam124a	mmu-miR-122-5p	0.0861490249633789	0.0189628453227299	0.0601445995271205	0.0963955447077751	0.0260044254362583	1	2.2518	0.4943285344788423	149.0	-21.18	3.56802088475	2.3808820758	0.5641486922986301	0.0	0.0	0.0	False
Fam135b	mmu-miR-122-5p	0.0675775855779647	0.0	0.0675775855779647	0.0795280039310455	0.0	1	0.0	0.0	143.0	-20.49	0.0	0.0	0.0	0.0	0.0	0.0	False
Fam171a1	mmu-miR-122-5p	0.1118156194686889	0.0062841870706275	0.1006425842642784	0.1314947456121444	0.0111730352044105	1	1.6227999999999998	0.8483387884565929	144.0	-22.46	1.231114527	0.9886061918	0.2901525568079626	0.0	0.0	0.0	False
Fam174a	mmu-miR-122-5p	0.1118899866938591	0.0092370520438122	0.0892935916781425	0.1084549501538276	0.0225963950157165	1	0.1278	0.2857694875244731	148.0	-24.07	9.977954427	10.710975820600002	-0.1012939120318607	0.0	0.0	0.0	False
Fam174b	mmu-miR-122-5p	0.0991324633359909	0.0023974717396736	0.0789401233196258	0.0982952415943145	0.020192340016365	1	0.5861999999999999	0.5664346387713237	144.0	-23.22	0.8315771065	1.1279272299999998	-0.3984779746926827	0.0	0.0	0.0	False
Fam20b	mmu-miR-122-5p	0.1042764797806739	0.0024895236951242	0.0720217674970626	0.0761503055691719	0.0322547122836112	1	3.3322000000000003	0.6425104668408135	158.0	-20.2	6.255436897	4.8160213814	0.3705001145239365	2.0	3.94566164	3.7262195195	True
Fam210b	mmu-miR-122-5p	0.0783603653311729	0.0013953732210476	0.0656875744462013	0.0731507465243339	0.0126727908849716	1	1.0796	0.1952621315053177	143.0	-25.94	24.144041075	38.929551558	-0.6869366946656732	0.0	0.0	0.0	False
Fam53b	mmu-miR-122-5p	0.0651460215449333	0.0028224531708342	0.0599172450602054	0.073832631111145	0.0052287764847278	1	1.0134	0.1985970795354251	158.0	-20.03	1.2857241545	0.8114146245999999	0.604460674388124	0.0	0.0	0.0	False
Fam78b	mmu-miR-122-5p	0.0799194186925888	0.0067811405977803	0.0754896029829979	0.1020595282316207	0.0044298157095909	1	0.0256	0.0572433402239946	152.0	-23.43	0.02178217625	0.0067119068	0.1905818397680703	0.0	0.0	0.0	False
Fasn	mmu-miR-122-5p	0.1063440158963203	0.0022844208262771	0.0688960403203964	0.0953427851200103	0.0374479755759239	1	5.4024	0.867524812325273	147.0	-26.79	8.355348992500002	25.826962582	-1.61651699236216	0.0	0.0	0.0	False
Fbln7	mmu-miR-122-5p	0.0916140079498291	0.0072770952166599	0.0838126838207244	0.1426798403263092	0.0078013241291046	1	0.0	0.0	140.0	-20.62	0.23408801125	0.0791155349999999	0.8993377422973801	0.0	0.0	0.0	False
Fbxl14	mmu-miR-122-5p	0.1169311419129371	0.0027110891679365	0.0803084596991539	0.1065621972084045	0.0366226822137832	1	1.8966	0.5496901854681416	143.0	-21.34	5.88315655725	4.224779352800001	0.468280284180631	0.0	0.0	0.0	False
Fbxl20	mmu-miR-122-5p	0.055204539000988	0.002825359799312	0.0552169792354106	0.0561954155564308	-1.2440234422685104e-05	1	3.014	0.5951806448465876	162.0	-21.67	6.223179459999999	5.8932325394	0.0773158136036475	1.0	2.336852398	2.336852398	True
Fbxo45	mmu-miR-122-5p	0.114941793680191	0.0034512598380099	0.0805896148085594	0.0917067304253578	0.0343521788716316	1	2.1474	0.8827954462954597	154.0	-26.03	3.5670205205	3.6003582596	-0.0130566163589647	0.0	0.0	0.0	False
Fbxo48	mmu-miR-122-5p	0.0914339482784271	0.0057534537499753	0.0777668878436088	0.0818490162491798	0.0136670604348182	1	0.071	0.158760826402485	143.0	-21.44	0.0897677254999999	0.0212111732	0.6467119567095476	0.0	0.0	0.0	False
Fcnb	mmu-miR-122-5p	0.1294512748718261	0.0	0.1294512748718261	0.1374688148498535	0.0	1	0.0	0.0	163.0	-24.47	0.09176973825	0.0	0.9393750773884656	0.0	0.0	0.0	False
Fer1l4	mmu-miR-122-5p	0.1184649094939231	0.0	0.1184649094939231	0.1617680788040161	0.0	1	0.0	0.0	141.0	-21.77	0.0	0.0	0.0	0.0	0.0	0.0	False
Ffar1	mmu-miR-122-5p	0.0626685321331024	0.0018975911938041	0.0618199035525321	0.0849864855408668	0.0008486285805702	1	0.0	0.0	155.0	-22.94	0.011296216	0.0122748778	-0.0126306090816446	0.0	0.0	0.0	False
Ffar4	mmu-miR-122-5p	0.086692875623703	0.0060929080181642	0.0728157609701156	0.090551808476448	0.0138771146535873	1	0.0	0.0	140.0	-22.91	0.31023095775	0.3381847264	-0.0951028301090976	0.0	0.0	0.0	False
Fgf2	mmu-miR-122-5p	0.088733085989952	0.0016724294989796	0.0705931335687637	0.0935544818639755	0.0181399524211883	1	3.2382	0.1638938680976198	143.0	-21.43	0.04059043325	0.0996865222	-0.506238534913228	0.0	0.0	0.0	False
Fgf3	mmu-miR-122-5p	0.0636129528284072	0.0	0.0636129528284072	0.1020573899149894	0.0	1	0.0	0.0	146.0	-22.97	0.0	0.0	0.0	0.0	0.0	0.0	False
Fgf4	mmu-miR-122-5p	0.0634825676679611	0.0	0.0634825676679611	0.0889545157551765	0.0	1	0.0	0.0	145.0	-26.49	0.0	0.0	0.0	0.0	0.0	0.0	False
Fign	mmu-miR-122-5p	0.0880948916077613	0.0039934662353308	0.0708806067705154	0.0774198919534683	0.0172142848372459	1	0.5124	0.3760628936760445	140.0	-20.27	0.5515744549999999	0.7241489712	-0.3389750950295976	0.0	0.0	0.0	False
Fignl2	mmu-miR-122-5p	0.0925381436944007	0.001259273309789	0.0649247244000434	0.0866343602538108	0.0276134192943573	1	1.6968	0.5434534938704507	153.0	-21.84	1.61689859325	1.8659968384	-0.1954561709821025	0.0	0.0	0.0	False
Fkbp14	mmu-miR-122-5p	0.1109881624579429	0.0033389381291586	0.0609914362430572	0.1192229613661766	0.0499967262148857	1	0.5561999999999999	0.6456308542812991	152.0	-20.49	1.51060799075	1.7197235794	-0.176113921848288	1.0	3.658780493	3.658780493	True
Fkbp5	mmu-miR-122-5p	0.0819684028625488	0.0013480393425636	0.0662464499473571	0.0899354293942451	0.0157219529151916	1	4.0112000000000005	0.718066640361464	140.0	-26.79	14.6748148975	18.713959424	-0.3486634419181771	1.0	5.243742993	5.243742993	True
Fmnl2	mmu-miR-122-5p	0.1763389408588409	0.0066921312175358	0.0830326676368713	0.1280974298715591	0.0933062732219696	1	2.6354	0.3093304058769522	145.0	-21.73	1.3657451155000002	1.3655379748	0.0002038976461488	0.0	0.0	0.0	False
Fmo2	mmu-miR-122-5p	0.1086595386266708	0.0126744895840853	0.0609446763992309	0.1045203804969787	0.0477148622274398	1	3.3672000000000004	1.3747144067041708	154.0	-25.02	12.6432054835	4.728672849600001	1.400029598265244	1.0	4.132032606	4.132032606	True
Fnbp1	mmu-miR-122-5p	0.0861272171139717	0.0022034513709829	0.0580817908048629	0.0902662053704261	0.0280454263091087	1	0.5092	0.3091944372073987	154.0	-22.05	1.535918422	1.4438834336000002	0.0835369772517895	3.0	3.638021933	2.275202043666667	True
Fnip2	mmu-miR-122-5p	0.0784695670008659	0.0065268389644886	0.066115915775299	0.0906510055065155	0.0123536512255668	1	2.9806	0.5647271907744483	140.0	-20.76	3.57236804425	5.165406280799999	-0.519834201749665	0.0	0.0	0.0	False
Fosl2	mmu-miR-122-5p	0.0682815968990326	0.0023693613997084	0.0575958527624607	0.0779274180531501	0.0106857441365718	1	0.5486	0.3646893198326488	142.0	-21.86	2.478777093	1.3937444806	0.7877536910198832	2.0	6.01733751	5.1238424726666665	True
Foxk1	mmu-miR-122-5p	0.0588234491646289	0.0013560339444567	0.0554784424602985	0.0735535770654678	0.0033450067043304	1	2.2794	0.6155800516585962	140.0	-22.33	2.85502291825	2.6550073082	0.1011131737112392	0.0	0.0	0.0	False
Foxn2	mmu-miR-122-5p	0.0970926165580749	0.0063959752395798	0.0806491672992706	0.1091751456260681	0.0164434492588043	1	2.9750000000000005	0.269164447875272	160.0	-21.58	4.267503592500001	5.7253104852000005	-0.4155260566740745	0.0	0.0	0.0	False
Foxo1	mmu-miR-122-5p	0.072899006307125	0.0016964914641284	0.0658965781331062	0.0765289366245269	0.0070024281740188	1	3.4012	0.2972283633841157	143.0	-21.0	3.73484529725	4.1290695382	-0.141171903994113	1.0	1.474355922	1.474355922	True
Foxo3	mmu-miR-122-5p	0.0813944533467292	0.0011950896808177	0.0666383802890777	0.074696235358715	0.0147560730576515	1	3.015	0.4581440821401058	164.0	-28.87	8.85017927675	4.7012010736	0.8985212234795806	1.0	4.901637017	4.901637017	True
Foxp2	mmu-miR-122-5p	0.1130611613392829	0.0116023087380311	0.0633545219898223	0.1139998733997345	0.0497066393494605	1	1.5605999999999998	0.5446905543517347	156.0	-21.24	0.87453383775	0.8209504094	0.081588806268386	2.0	4.037292116	3.8832309685	True
Frem1	mmu-miR-122-5p	0.126130311191082	0.0116015621739084	0.0956484153866767	0.1249596625566482	0.0304818958044052	1	0.0622	0.1390834282004869	141.0	-20.54	0.1903882915	0.0575530192	0.8821458837325981	0.0	0.0	0.0	False
Frrs1l	mmu-miR-122-5p	0.0614430859684944	0.0022652841612384	0.0604300200939178	0.0712979957461357	0.0010130658745765	2	0.006	0.0134164078649987	162.0	-26.91	0.029615251	0.020178164	0.1090606942930639	2.0	-3.663147602	-4.185344662	True
Fut8	mmu-miR-122-5p	0.1276323154568672	0.0062842528616224	0.0802718326449394	0.1581317633390426	0.0473604828119277	1	1.4822	0.6433896175724318	141.0	-20.83	3.5509482340000003	2.3032886318	0.6032612886112219	0.0	0.0	0.0	False
Fyco1	mmu-miR-122-5p	0.0737707793712616	0.0017171107810504	0.0674773529171943	0.0912758857011795	0.0062934264540672	1	1.5026	0.5709196966299201	142.0	-21.19	6.289044014000001	7.4402413518	-0.2390106243695464	1.0	3.694404402	3.694404402	True
Fzd3	mmu-miR-122-5p	0.0759834319353103	0.0075594464380293	0.0688719749450683	0.073162704706192	0.007111456990242	1	0.103	0.2303150016824783	147.0	-21.35	0.11344548975	0.0761225436	0.2772880925163725	0.0	0.0	0.0	False
G6pdx	mmu-miR-122-5p	0.0653041630983352	0.0061731439446934	0.0564968511462211	0.0822374448180198	0.0088073119521141	1	0.0	0.0	144.0	-20.74	2.81623789075	1.4538155288	0.9082931765472438	0.0	0.0	0.0	False
Gabrb1	mmu-miR-122-5p	0.0638280794024467	0.0044263016831461	0.0618485771119594	0.079092152416706	0.0019795022904872	1	0.0	0.0	157.0	-20.56	0.13988652225	0.0851036124	0.3740190532570338	0.0	0.0	0.0	False
Gabrg3	mmu-miR-122-5p	0.0723491832613945	0.0	0.0723491832613945	0.0797946602106094	0.0	1	0.0	0.0	146.0	-22.05	0.0057531325	0.005935923	-0.0024914940717214	0.0	0.0	0.0	False
Gabrr2	mmu-miR-122-5p	0.1087111383676529	0.0	0.1087111383676529	0.137485072016716	0.0	1	0.0	0.0	153.0	-21.4	0.0	0.049561305	-0.5807369646265484	0.0	0.0	0.0	False
Gabrr3	mmu-miR-122-5p	0.0840706229209899	0.0	0.0840706229209899	0.1074540317058563	0.0	1	0.0	0.0	157.0	-21.31	0.0	0.0	0.0	0.0	0.0	0.0	False
Galc	mmu-miR-122-5p	0.0955508679151535	0.0100093471879458	0.0957758203148841	0.1093219667673111	-0.0002249523997306	1	0.1372	0.1711657091826514	150.0	-23.33	4.5951758835	1.9477671712	1.1971275110511606	1.0	3.162822998	3.162822998	True
Galnt10	mmu-miR-122-5p	0.0780800521373748	0.003125981113765	0.0691082626581192	0.0732211321592331	0.0089717894792556	1	1.1638	0.8143722735948222	144.0	-22.73	3.72130796125	1.4413440102	1.3098776392659688	0.0	0.0	0.0	False
Gas2l1	mmu-miR-122-5p	0.1111321553587913	0.0054389895618062	0.0747867077589035	0.1137620210647583	0.0363454475998878	1	2.8646000000000003	0.530708771361469	153.0	-26.55	4.798827368	3.047810889	0.638087582056711	0.0	0.0	0.0	False
Gas7	mmu-miR-122-5p	0.0691282793879509	0.001856921317646	0.057461392134428	0.0743200108408927	0.0116668872535228	1	0.3072	0.3084148180616489	146.0	-20.18	0.93585815975	0.5321430652	0.7125034600767027	1.0	-1.53761672	-1.53761672	True
Gatc	mmu-miR-122-5p	0.0822118282318115	0.0015563653756484	0.0590782538056373	0.0746436268091201	0.0231335744261741	1	0.0622	0.1390834282004869	166.0	-20.86	9.745157454249998	12.87821206	-0.3986054599797059	0.0	0.0	0.0	False
Gba2	mmu-miR-122-5p	0.0870292901992797	0.0047200097099027	0.0599916204810142	0.0862498059868812	0.0270376697182655	1	4.3168	0.5730285333209859	143.0	-20.46	2.7457647192500003	2.2671511992	0.2656645287694869	0.0	0.0	0.0	False
Gbx1	mmu-miR-122-5p	0.0715183466672897	0.0	0.0715183466672897	0.1037241145968437	0.0	1	0.0	0.0	147.0	-23.49	0.00357073475	0.0	0.0506164084732658	0.0	0.0	0.0	False
Gcc1	mmu-miR-122-5p	0.0899604603648185	0.0010366191340544	0.0752477347850799	0.0796147063374519	0.0147127255797386	1	0.8150000000000001	0.6950546741084473	147.0	-21.08	3.537489114	3.6836644498000006	-0.0568412200572055	2.0	4.211321516	4.003802766	True
Gcgr	mmu-miR-122-5p	0.1564162820577621	0.0017037602640195	0.0941614955663681	0.1589171290397644	0.062254786491394	1	6.626	0.4346763163550551	154.0	-20.08	75.77276455	72.26460260399999	0.0682979350925371	1.0	1.381246517	1.381246517	True
Gcnt4	mmu-miR-122-5p	0.0950860396027565	0.0037818557289897	0.0625758841633796	0.0982134193181991	0.0325101554393768	1	1.902	0.8858208058066822	158.0	-21.55	2.6062704625	1.892641456	0.4416238847038189	0.0	0.0	0.0	False
Gdf2	mmu-miR-122-5p	0.0981428325176239	0.0057673373407171	0.0750444903969764	0.1003119051456451	0.0230983421206474	1	2.7966	0.641459897421499	162.0	-21.1	10.19814461625	7.773179207	0.3873662131602188	1.0	-0.428682349	-0.428682349	True
Gdf7	mmu-miR-122-5p	0.08626149892807	0.0094496013837597	0.0812467485666275	0.111038900911808	0.0050147503614425	1	0.0	0.0	167.0	-21.23	0.0	0.0	0.0	0.0	0.0	0.0	False
Gdpd4	mmu-miR-122-5p	0.0910776630043983	0.0	0.0910776630043983	0.1088980808854103	0.0	1	0.0	0.0	157.0	-21.31	0.0	0.0	0.0	0.0	0.0	0.0	False
Gfpt1	mmu-miR-122-5p	0.1057223796844482	0.0033624222094518	0.0702266469597816	0.0984091237187385	0.0354957327246665	1	2.6512	0.6940973995052856	150.0	-22.0	12.02916027925	5.0946910594000006	1.2233698175829832	1.0	4.255715635	4.255715635	True
Gfra2	mmu-miR-122-5p	0.0953327775001526	0.0137975436380176	0.0774872899055481	0.0860489755868911	0.0178454875946044	1	0.2642	0.3827854490442394	154.0	-21.17	0.6812558237499999	0.3042959786	0.9503831853831288	0.0	0.0	0.0	False
Ggnbp1	mmu-miR-122-5p	0.1322040915489196	0.0264167424101447	0.0854457914829254	0.1243989840149879	0.0467583000659942	1	1.1032	0.7336468496490666	162.0	-24.72	4.1023833495	8.787642637400001	-1.080593035236189	0.0	0.0	0.0	False
Gin1	mmu-miR-122-5p	0.103475783765316	0.0070487525149116	0.0978697463870048	0.1333398818969726	0.0056060373783111	1	0.3350000000000001	0.3112643570985923	154.0	-26.22	4.8893355815	5.814425806600001	-0.2453904054924041	1.0	1.599886804	1.599886804	True
Gipc3	mmu-miR-122-5p	0.0555109210312366	0.0040134366338618	0.0487224906682968	0.0666760802268982	0.0067884303629398	1	0.2163999999999999	0.2968876892024996	156.0	-20.71	0.1471701425	0.075803173	0.4915433706865242	0.0	0.0	0.0	False
Gldc	mmu-miR-122-5p	0.071758921444416	0.0056484516551904	0.0587589107453823	0.0859208106994628	0.0130000106990337	1	1.7433999999999998	0.4045600079098279	141.0	-20.1	19.4410492325	45.760858562	-1.2307554307785251	0.0	0.0	0.0	False
Glg1	mmu-miR-122-5p	0.0858584940433502	0.0026125476151566	0.0557581894099712	0.0711349099874496	0.0301003046333789	1	3.3218000000000005	0.4984638402131092	159.0	-22.56	8.528557675999998	6.0250021866	0.4944090638003298	2.0	3.037292116	2.938322427	True
Glis3	mmu-miR-122-5p	0.0805491909384727	0.0063841931546116	0.0644026845693588	0.0873197242617607	0.0161465063691139	1	0.3137999999999999	0.3058630412455875	145.0	-21.44	0.60086482425	0.0970062182	1.8308950517103384	0.0	0.0	0.0	False
Gm10033	mmu-miR-122-5p	0.0783870339393615	0.0020300994018439	0.0658740252256393	0.0872186720371246	0.0125130087137222	1	0.6536	0.3747376415573968	144.0	-21.06	4.34830544525	6.548673459200001	-0.5798106684776013	0.0	0.0	0.0	False
Gm10310	mmu-miR-122-5p	0.0808737128973007	0.0	0.0808737128973007	0.1049303710460662	0.0	1	0.0	0.0	141.0	-21.45	0.0	0.0	0.0	0.0	0.0	0.0	False
Gm13889	mmu-miR-122-5p	0.1357372641563415	0.0083757872420415	0.094328224658966	0.0973462462425232	0.0414090394973754	1	1.5548	0.4221358785983489	145.0	-21.51	4.44088018375	1.1377292870000002	1.8752761636607305	0.0	0.0	0.0	False
Gm14399	mmu-miR-122-5p	0.0965041846036911	0.0018310971493492	0.0854232609272003	0.1022551730275154	0.0110809236764907	1	0.3936	0.3493383746455576	145.0	-22.1	0.41693491675	3.9681049246	-2.9763023310912877	0.0	0.0	0.0	False
Gm19345	mmu-miR-122-5p	0.0554343879222869	0.0035882589114338	0.0518798604607582	0.0779162943363189	0.0035545274615287	1	0.0	0.0	152.0	-25.56	0.26612941075	0.0272899702	1.5242349216015985	0.0	0.0	0.0	False
Gm20517	mmu-miR-122-5p	0.0705999836325645	0.0027727920273809	0.058169174939394	0.0747348368167877	0.0124308086931705	1	0.0	0.0	140.0	-21.76	0.1900673942499999	0.4431336821999999	-0.9049191992342884	2.0	3.546305763	2.5730962835	True
Gm28047	mmu-miR-122-5p	0.1204833716154098	0.0170023458713488	0.0952141806483268	0.1645402908325195	0.0252691909670829	1	0.6654	0.4105171129197905	143.0	-20.03	0.02048102625	0.0	0.2688059639627844	0.0	0.0	0.0	False
Gm28635	mmu-miR-122-5p	0.1203574046492576	0.002804706230026	0.0834414064884185	0.1122433766722679	0.036915998160839	1	4.649799999999999	0.4999376961182261	153.0	-21.92	0.0	0.0	0.0	0.0	0.0	0.0	False
Gm38393	mmu-miR-122-5p	0.1330335840582847	0.0119726231171303	0.1038597077131271	0.1697528213262558	0.0291738763451576	1	0.0	0.0	150.0	-21.51	0.517445756	0.5192345925999999	-0.0041736694443519	0.0	0.0	0.0	False
Gm6526	mmu-miR-122-5p	0.1052109524607658	0.0	0.1052109524607658	0.1828791350126266	0.0	1	0.0	0.0	154.0	-20.68	0.0	0.0	0.0	0.0	0.0	0.0	False
Gmcl1	mmu-miR-122-5p	0.0811142653226852	0.0066526827799403	0.0701382830739021	0.086728848516941	0.0109759822487831	1	0.1133999999999999	0.2535701086484761	150.0	-23.88	10.165214408250002	6.0350717254	0.7426116454400242	0.0	0.0	0.0	False
Gmeb1	mmu-miR-122-5p	0.0888538867235183	0.0061145820865049	0.0647963434457779	0.0841562524437904	0.0240575432777404	1	0.0	0.0	145.0	-22.1	0.864413932	0.8235882030000001	0.0624027467040914	1.0	4.921814899	4.921814899	True
Gmfb	mmu-miR-122-5p	0.0927586555480957	0.0040448399961274	0.0731181651353836	0.1203104108572006	0.019640490412712	1	4.7366	0.6199929838312689	145.0	-21.0	33.25275808	17.167090904	0.9497810254879964	3.0	3.320364275	2.2100236683333336	True
Gna12	mmu-miR-122-5p	0.0765613302588462	0.0003769085961365	0.0633760690689086	0.0857721641659736	0.0131852611899375	1	5.0492	0.5971161528547024	151.0	-20.32	28.9489073175	39.669183174	-0.4531670334027007	1.0	4.860414354	4.860414354	True
Gng2	mmu-miR-122-5p	0.1036329686641693	0.0046850273924367	0.0617731921374797	0.1012123748660087	0.0418597765266895	1	1.1226	0.5911660511226943	155.0	-21.11	1.38375216225	0.936089385	0.5181016604075978	0.0	0.0	0.0	False
Golga1	mmu-miR-122-5p	0.1193668127059936	0.0025519610647753	0.0728682503104209	0.0916107296943664	0.0464985623955726	1	2.0986	0.9522947547897131	153.0	-23.68	2.38396430775	2.637368789	-0.1401453697744619	0.0	0.0	0.0	False
Gpalpp1	mmu-miR-122-5p	0.0947388187050819	0.0061753488921525	0.0547409765422344	0.1029582098126411	0.0399978421628475	2	2.5256	0.6526448498226275	165.0	-25.6	5.6885364085	5.4586165094	0.0584727652720292	0.0	0.0	0.0	False
Gpatch8	mmu-miR-122-5p	0.0779537454247474	0.005152473148122	0.072898156940937	0.09974305331707	0.0050555884838104	1	2.0806	0.6202026281788882	150.0	-24.31	2.49676243575	2.5438369462	-0.025919168606297	1.0	4.314132321	4.314132321	True
Gpc1	mmu-miR-122-5p	0.0591194905340671	0.0014844289292511	0.0524437390267849	0.0658713579177856	0.0066757515072822	1	0.1278	0.2857694875244731	154.0	-26.32	0.6904927842499999	0.2115739792	1.3431775403355417	0.0	0.0	0.0	False
Gpc6	mmu-miR-122-5p	0.0804308384656906	0.00336001999771	0.063960961997509	0.0896195247769355	0.0164698764681816	1	0.2937999999999999	0.287653784956847	151.0	-22.74	0.8897573165	0.4617610054	0.817118343641477	0.0	0.0	0.0	False
Gpkow	mmu-miR-122-5p	0.110200323164463	0.0060691064487898	0.0885912850499153	0.1142309457063674	0.0216090381145477	1	2.8296	0.4126709342805718	159.0	-22.81	8.269223382	7.2996335212	0.1776399340951022	0.0	0.0	0.0	False
Gpr107	mmu-miR-122-5p	0.0633714869618415	0.0020105218676126	0.060732502490282	0.0714341029524803	0.0026389844715595	1	2.4462	0.3814697891052448	147.0	-22.23	5.466217379000001	2.8267436026	0.9274008877610171	1.0	2.439214115	2.439214115	True
Gprin2	mmu-miR-122-5p	0.0601074516773223	0.0016412018946535	0.0591169074177742	0.0539391227066516	0.0009905442595481	2	0.0237999999999999	0.0532184178644949	148.0	-24.49	0.05690133425	0.0	0.6498576206786925	0.0	0.0	0.0	False
Gprin3	mmu-miR-122-5p	0.0836061835289001	0.0047265642041383	0.0561286062002182	0.0882969051599502	0.0274775773286819	1	2.6456	0.7230859561628894	146.0	-22.24	2.82596962525	4.302499732799999	-0.5894081236862408	0.0	0.0	0.0	False
Grhl3	mmu-miR-122-5p	0.065859417617321	0.004392950019764	0.0638948306441307	0.1021257564425468	0.0019645869731903	1	0.0	0.0	140.0	-21.72	0.0763100327499999	0.0043712358	0.7563904051263803	0.0	0.0	0.0	False
Gria2	mmu-miR-122-5p	0.0714122250676155	0.0037198391824138	0.0697486624121666	0.086362138390541	0.0016635626554489	2	0.0	0.0	146.0	-22.51	0.031110047	0.0656898578	-0.33770705115421	0.0	0.0	0.0	False
Grin3a	mmu-miR-122-5p	0.0719585239887237	0.0060821118842953	0.067895583808422	0.0740476995706558	0.0040629401803016	2	0.0	0.0	165.0	-25.96	0.01189499175	0.011188834	0.0091335504337447	0.0	0.0	0.0	False
Grk5	mmu-miR-122-5p	0.0744567468762397	0.0055376265193821	0.0528006367385387	0.0772770196199417	0.021656110137701	1	0.7374	0.5777285694857058	142.0	-20.33	2.32701058025	1.4177612676	0.6772355142022983	0.0	0.0	0.0	False
