Gene_ID,miRNA_ID,utr_pos
ZDHHC9,hsa-miR-6124,613
ZDHHC9,hsa-miR-6127,2211
ZDHHC9,hsa-miR-6129,2210
ZDHHC9,hsa-miR-6133,2210
ZDHHC9,hsa-miR-615-5p,268
ZDHHC9,hsa-miR-6165,304
ZDHHC9,hsa-miR-619-5p,290
ZDHHC9,hsa-miR-637,1222
ZDHHC9,hsa-miR-642a-5p,1661
ZDHHC9,hsa-miR-6511a-3p,2632
ZDHHC9,hsa-miR-6511b-3p,2631
ZDHHC9,hsa-miR-6511b-5p,924
ZDHHC9,hsa-miR-6513-5p,2598
ZDHHC9,hsa-miR-6515-3p,449
ZDHHC9,hsa-miR-654-5p,1115
ZDHHC9,hsa-miR-660-5p,206
ZDHHC9,hsa-miR-661,2575
ZDHHC9,hsa-miR-664b-5p,775
ZDHHC9,hsa-miR-665,481
ZDHHC9,hsa-miR-671-5p,1143
ZDHHC9,hsa-miR-6721-5p,2341
ZDHHC9,hsa-miR-6731-5p,994
ZDHHC9,hsa-miR-6732-5p,273
ZDHHC9,hsa-miR-6734-5p,904
ZDHHC9,hsa-miR-6735-5p,1077
ZDHHC9,hsa-miR-6744-3p,935
ZDHHC9,hsa-miR-6748-3p,533
ZDHHC9,hsa-miR-6754-5p,917
ZDHHC9,hsa-miR-6756-3p,1488
ZDHHC9,hsa-miR-6758-5p,274
ZDHHC9,hsa-miR-6760-5p,2777
ZDHHC9,hsa-miR-6761-5p,2060
ZDHHC9,hsa-miR-6762-5p,1220
ZDHHC9,hsa-miR-6763-5p,1508
ZDHHC9,hsa-miR-6764-5p,1205
ZDHHC9,hsa-miR-6768-5p,919
ZDHHC9,hsa-miR-6775-3p,1769
ZDHHC9,hsa-miR-6776-5p,116
ZDHHC9,hsa-miR-6777-3p,465
ZDHHC9,hsa-miR-6779-5p,361
ZDHHC9,hsa-miR-6780a-5p,355
ZDHHC9,hsa-miR-6780b-5p,1432
ZDHHC9,hsa-miR-6787-3p,2686
ZDHHC9,hsa-miR-6788-5p,581
ZDHHC9,hsa-miR-6791-5p,2472
ZDHHC9,hsa-miR-6794-5p,1438
ZDHHC9,hsa-miR-6797-5p,279
ZDHHC9,hsa-miR-6808-5p,2793
ZDHHC9,hsa-miR-6811-5p,931
ZDHHC9,hsa-miR-6813-5p,779
ZDHHC9,hsa-miR-6814-5p,1533
ZDHHC9,hsa-miR-6817-3p,975
ZDHHC9,hsa-miR-6817-5p,831
ZDHHC9,hsa-miR-6823-3p,976
ZDHHC9,hsa-miR-6826-3p,2447
ZDHHC9,hsa-miR-6837-5p,227
ZDHHC9,hsa-miR-6840-3p,2182
ZDHHC9,hsa-miR-6845-5p,1224
ZDHHC9,hsa-miR-6849-5p,584
ZDHHC9,hsa-miR-6851-3p,2485
ZDHHC9,hsa-miR-6852-5p,2121
ZDHHC9,hsa-miR-6855-5p,2141
ZDHHC9,hsa-miR-6856-3p,1215
ZDHHC9,hsa-miR-6856-5p,270
ZDHHC9,hsa-miR-6859-5p,1308
ZDHHC9,hsa-miR-6861-5p,674
ZDHHC9,hsa-miR-6867-3p,460
ZDHHC9,hsa-miR-6870-5p,999
ZDHHC9,hsa-miR-6873-3p,1987
ZDHHC9,hsa-miR-6876-5p,2672
ZDHHC9,hsa-miR-6877-3p,972
ZDHHC9,hsa-miR-6877-5p,1111
ZDHHC9,hsa-miR-6878-5p,2773
ZDHHC9,hsa-miR-6879-5p,1081
ZDHHC9,hsa-miR-6881-5p,2713
ZDHHC9,hsa-miR-6885-5p,1772
ZDHHC9,hsa-miR-6889-3p,969
ZDHHC9,hsa-miR-6890-3p,173
ZDHHC9,hsa-miR-6891-5p,768
ZDHHC9,hsa-miR-6893-5p,2792
ZDHHC9,hsa-miR-6894-5p,356
ZDHHC9,hsa-miR-6895-3p,2013
ZDHHC9,hsa-miR-6895-5p,2675
ZDHHC9,hsa-miR-7106-5p,361
ZDHHC9,hsa-miR-7111-5p,993
ZDHHC9,hsa-miR-7155-3p,223
ZDHHC9,hsa-miR-7160-3p,224
ZDHHC9,hsa-miR-7160-5p,249
ZDHHC9,hsa-miR-744-5p,1157
ZDHHC9,hsa-miR-760,1192
ZDHHC9,hsa-miR-762,294
ZDHHC9,hsa-miR-765,1428
ZDHHC9,hsa-miR-766-5p,1145
ZDHHC9,hsa-miR-769-3p,289
ZDHHC9,hsa-miR-7843-5p,1080
ZDHHC9,hsa-miR-7851-3p,2122
ZDHHC9,hsa-miR-8057,1194
ZDHHC9,hsa-miR-8085,996
ZDHHC9,hsa-miR-8089,2119
ZDHHC9,hsa-miR-877-3p,451
ZDHHC9,hsa-miR-942-5p,2256
ZDHHC9,hsa-miR-9851-5p,499
ZDHHC9,hsa-miR-9900,1243
ZNF275,hsa-let-7b-5p,1205
ZNF275,hsa-let-7c-5p,3416
ZNF275,hsa-let-7d-5p,3412
ZNF275,hsa-let-7e-5p,1204
ZNF275,hsa-let-7f-5p,3412
ZNF275,hsa-let-7g-5p,3412
ZNF275,hsa-miR-10226,3500
ZNF275,hsa-miR-10394-5p,3867
ZNF275,hsa-miR-10396b-5p,310
ZNF275,hsa-miR-103b,2326
ZNF275,hsa-miR-11181-3p,4804
ZNF275,hsa-miR-1180-5p,4235
ZNF275,hsa-miR-1184,1241
ZNF275,hsa-miR-1197,3273
ZNF275,hsa-miR-1207-5p,2271
ZNF275,hsa-miR-1224-3p,1749
ZNF275,hsa-miR-1224-5p,348
ZNF275,hsa-miR-1226-5p,381
ZNF275,hsa-miR-1229-5p,3777
ZNF275,hsa-miR-1248,2871
ZNF275,hsa-miR-1255b-5p,1795
ZNF275,hsa-miR-1262,2068
ZNF275,hsa-miR-1265,2114
ZNF275,hsa-miR-1269a,210
ZNF275,hsa-miR-1271-3p,2688
ZNF275,hsa-miR-1275,2469
ZNF275,hsa-miR-1278,4097
ZNF275,hsa-miR-1296-3p,3753
ZNF275,hsa-miR-134-3p,2517
ZNF275,hsa-miR-1343-5p,300
ZNF275,hsa-miR-138-1-3p,2415
ZNF275,hsa-miR-138-5p,109
ZNF275,hsa-miR-149-3p,552
ZNF275,hsa-miR-1587,1726
ZNF275,hsa-miR-185-3p,2542
ZNF275,hsa-miR-188-5p,3010
ZNF275,hsa-miR-18a-3p,2379
ZNF275,hsa-miR-1908-5p,308
ZNF275,hsa-miR-1911-3p,1266
ZNF275,hsa-miR-1915-3p,2324
ZNF275,hsa-miR-1915-5p,2611
ZNF275,hsa-miR-204-3p,2569
ZNF275,hsa-miR-21-3p,3812
ZNF275,hsa-miR-2114-3p,700
ZNF275,hsa-miR-219a-1-3p,288
ZNF275,hsa-miR-221-5p,1251
ZNF275,hsa-miR-2276-3p,2777
ZNF275,hsa-miR-2276-5p,24
ZNF275,hsa-miR-2392,2698
ZNF275,hsa-miR-23a-5p,607
ZNF275,hsa-miR-2682-5p,3575
ZNF275,hsa-miR-298,2162
ZNF275,hsa-miR-3059-5p,2261
ZNF275,hsa-miR-3064-5p,3940
ZNF275,hsa-miR-3085-3p,3935
ZNF275,hsa-miR-3085-5p,2908
ZNF275,hsa-miR-30c-1-3p,3139
ZNF275,hsa-miR-31-5p,2943
ZNF275,hsa-miR-3135b,1157
ZNF275,hsa-miR-3139,2012
ZNF275,hsa-miR-3142,4138
ZNF275,hsa-miR-3151-5p,2547
ZNF275,hsa-miR-3153,3113
ZNF275,hsa-miR-3162-3p,270
ZNF275,hsa-miR-3173-3p,2117
ZNF275,hsa-miR-3174,4745
ZNF275,hsa-miR-3180,306
ZNF275,hsa-miR-3180-3p,305
ZNF275,hsa-miR-3183,244
ZNF275,hsa-miR-3184-5p,2267
ZNF275,hsa-miR-3187-5p,2346
ZNF275,hsa-miR-3189-3p,3961
ZNF275,hsa-miR-3191-3p,4194
ZNF275,hsa-miR-3191-5p,1775
ZNF275,hsa-miR-3192-5p,3063
ZNF275,hsa-miR-3194-3p,2655
ZNF275,hsa-miR-3196,311
ZNF275,hsa-miR-323a-5p,1256
ZNF275,hsa-miR-324-3p,1934
ZNF275,hsa-miR-326,24
ZNF275,hsa-miR-330-5p,21
ZNF275,hsa-miR-331-3p,2898
ZNF275,hsa-miR-339-5p,6
ZNF275,hsa-miR-34a-5p,2316
ZNF275,hsa-miR-34b-5p,3576
ZNF275,hsa-miR-34c-5p,2316
ZNF275,hsa-miR-3616-3p,379
ZNF275,hsa-miR-3619-5p,4129
ZNF275,hsa-miR-3620-3p,1097
ZNF275,hsa-miR-3620-5p,1722
ZNF275,hsa-miR-3651,2323
ZNF275,hsa-miR-3667-3p,4135
ZNF275,hsa-miR-3678-3p,665
ZNF275,hsa-miR-3691-3p,4782
ZNF275,hsa-miR-3908,1652
ZNF275,hsa-miR-3918,3887
ZNF275,hsa-miR-3921,4103
ZNF275,hsa-miR-3928-5p,2657
ZNF275,hsa-miR-3929,4755
ZNF275,hsa-miR-423-5p,2273
ZNF275,hsa-miR-4252,2515
ZNF275,hsa-miR-4265,2522
ZNF275,hsa-miR-4268,2354
ZNF275,hsa-miR-4270,1814
ZNF275,hsa-miR-4290,2381
ZNF275,hsa-miR-4302,1867
ZNF275,hsa-miR-4316,1952
ZNF275,hsa-miR-4322,2519
ZNF275,hsa-miR-4420,679
ZNF275,hsa-miR-4421,4845
ZNF275,hsa-miR-4430,1162
ZNF275,hsa-miR-4435,4141
ZNF275,hsa-miR-4436a,781
ZNF275,hsa-miR-4436b-3p,3861
ZNF275,hsa-miR-4446-3p,3873
ZNF275,hsa-miR-4447,4819
ZNF275,hsa-miR-4456,4026
ZNF275,hsa-miR-4458,1207
ZNF275,hsa-miR-4463,1391
ZNF275,hsa-miR-4472,4818
ZNF275,hsa-miR-4474-3p,2529
ZNF275,hsa-miR-4476,3092
ZNF275,hsa-miR-4480,4267
ZNF275,hsa-miR-4491,220
ZNF275,hsa-miR-4492,1728
ZNF275,hsa-miR-4498,1723
ZNF275,hsa-miR-449a,2319
ZNF275,hsa-miR-449b-5p,2319
ZNF275,hsa-miR-449c-5p,3572
ZNF275,hsa-miR-4502,3979
ZNF275,hsa-miR-4505,1726
ZNF275,hsa-miR-4506,4823
ZNF275,hsa-miR-4511,1510
ZNF275,hsa-miR-4522,37
ZNF275,hsa-miR-4530,4132
ZNF275,hsa-miR-4538,296
ZNF275,hsa-miR-4632-5p,3861
ZNF275,hsa-miR-4646-5p,2567
ZNF275,hsa-miR-4647,3117
ZNF275,hsa-miR-4650-5p,4141
ZNF275,hsa-miR-4651,3916
ZNF275,hsa-miR-4656,4808
ZNF275,hsa-miR-4665-5p,2465
ZNF275,hsa-miR-4667-3p,2602
ZNF275,hsa-miR-4673,3578
ZNF275,hsa-miR-4684-3p,2337
ZNF275,hsa-miR-4685-5p,2321
ZNF275,hsa-miR-4687-3p,2341
ZNF275,hsa-miR-4688,2504
ZNF275,hsa-miR-4689,4802
ZNF275,hsa-miR-4691-3p,1238
ZNF275,hsa-miR-4695-5p,1376
ZNF275,hsa-miR-4700-5p,20
ZNF275,hsa-miR-4710,586
ZNF275,hsa-miR-4713-3p,2981
ZNF275,hsa-miR-4717-3p,2200
ZNF275,hsa-miR-4721,4176
ZNF275,hsa-miR-4723-5p,298
ZNF275,hsa-miR-4728-5p,554
ZNF275,hsa-miR-4739,549
ZNF275,hsa-miR-4745-5p,3753
ZNF275,hsa-miR-4748,3548
ZNF275,hsa-miR-4749-3p,275
ZNF275,hsa-miR-4751,2427
ZNF275,hsa-miR-4758-3p,1935
ZNF275,hsa-miR-4758-5p,1633
ZNF275,hsa-miR-4763-3p,2268
ZNF275,hsa-miR-4763-5p,1757
ZNF275,hsa-miR-4764-5p,2110
ZNF275,hsa-miR-4769-3p,32
ZNF275,hsa-miR-4776-5p,4184
ZNF275,hsa-miR-4793-3p,1093
ZNF275,hsa-miR-4800-5p,4187
ZNF275,hsa-miR-4802-3p,3818
ZNF275,hsa-miR-488-3p,4858
ZNF275,hsa-miR-491-5p,4193
ZNF275,hsa-miR-5001-3p,2651
ZNF275,hsa-miR-5001-5p,1722
ZNF275,hsa-miR-5004-5p,1013
ZNF275,hsa-miR-5006-5p,2609
ZNF275,hsa-miR-5008-3p,4091
ZNF275,hsa-miR-5008-5p,2765
ZNF275,hsa-miR-5093,2446
ZNF275,hsa-miR-5189-5p,2347
ZNF275,hsa-miR-541-3p,2636
ZNF275,hsa-miR-550a-3-5p,2694
ZNF275,hsa-miR-550a-5p,2691
ZNF275,hsa-miR-5580-5p,4223
ZNF275,hsa-miR-5586-5p,1758
ZNF275,hsa-miR-5589-5p,3374
ZNF275,hsa-miR-5698,298
ZNF275,hsa-miR-5699-3p,4845
ZNF275,hsa-miR-5708,677
ZNF275,hsa-miR-578,2094
ZNF275,hsa-miR-5787,1723
ZNF275,hsa-miR-596,1756
ZNF275,hsa-miR-602,3234
ZNF275,hsa-miR-6071,2062
ZNF275,hsa-miR-608,3909
ZNF275,hsa-miR-6081,3058
ZNF275,hsa-miR-612,2344
ZNF275,hsa-miR-6125,1163
ZNF275,hsa-miR-6128,1350
ZNF275,hsa-miR-615-3p,2251
ZNF275,hsa-miR-619-5p,360
ZNF275,hsa-miR-637,2708
ZNF275,hsa-miR-638,683
ZNF275,hsa-miR-6509-3p,2386
ZNF275,hsa-miR-6512-3p,1757
ZNF275,hsa-miR-6515-5p,2509
ZNF275,hsa-miR-654-5p,2635
ZNF275,hsa-miR-657,2498
ZNF275,hsa-miR-660-3p,2355
ZNF275,hsa-miR-661,1367
ZNF275,hsa-miR-663a,305
ZNF275,hsa-miR-664a-5p,1890
ZNF275,hsa-miR-665,1128
ZNF275,hsa-miR-6716-5p,4713
ZNF275,hsa-miR-6718-5p,1853
ZNF275,hsa-miR-6719-3p,3355
ZNF275,hsa-miR-6720-5p,2713
ZNF275,hsa-miR-6721-5p,2269
ZNF275,hsa-miR-6724-5p,2634
ZNF275,hsa-miR-6726-5p,300
ZNF275,hsa-miR-6728-3p,2251
ZNF275,hsa-miR-6729-3p,27
ZNF275,hsa-miR-6732-5p,4798
ZNF275,hsa-miR-6735-5p,2316
ZNF275,hsa-miR-6736-5p,3368
ZNF275,hsa-miR-6737-3p,4092
ZNF275,hsa-miR-6737-5p,3751
ZNF275,hsa-miR-6739-5p,3112
ZNF275,hsa-miR-6741-5p,858
ZNF275,hsa-miR-6742-5p,3754
ZNF275,hsa-miR-6743-5p,2273
ZNF275,hsa-miR-6748-3p,7
ZNF275,hsa-miR-6749-3p,4135
ZNF275,hsa-miR-6751-5p,2704
ZNF275,hsa-miR-6752-5p,4796
ZNF275,hsa-miR-6754-5p,1810
ZNF275,hsa-miR-6756-5p,4665
ZNF275,hsa-miR-6757-5p,3089
ZNF275,hsa-miR-6762-3p,1991
ZNF275,hsa-miR-6764-5p,2319
ZNF275,hsa-miR-6765-3p,1748
ZNF275,hsa-miR-6766-5p,4667
ZNF275,hsa-miR-6768-3p,4852
ZNF275,hsa-miR-6768-5p,2401
ZNF275,hsa-miR-6769a-3p,275
ZNF275,hsa-miR-6769a-5p,4419
ZNF275,hsa-miR-6769b-5p,4417
ZNF275,hsa-miR-6770-5p,2624
ZNF275,hsa-miR-6773-5p,2634
ZNF275,hsa-miR-6783-3p,2350
ZNF275,hsa-miR-6785-5p,552
ZNF275,hsa-miR-6787-5p,307
ZNF275,hsa-miR-6789-5p,1059
ZNF275,hsa-miR-6793-5p,4420
ZNF275,hsa-miR-6795-5p,297
ZNF275,hsa-miR-6796-3p,2656
ZNF275,hsa-miR-6803-5p,2708
ZNF275,hsa-miR-6805-3p,2245
ZNF275,hsa-miR-6806-3p,2654
ZNF275,hsa-miR-6810-5p,4194
ZNF275,hsa-miR-6812-5p,3747
ZNF275,hsa-miR-6814-5p,3330
ZNF275,hsa-miR-6816-5p,308
ZNF275,hsa-miR-6819-3p,2254
ZNF275,hsa-miR-6819-5p,3749
ZNF275,hsa-miR-6821-3p,283
ZNF275,hsa-miR-6821-5p,3518
ZNF275,hsa-miR-6823-3p,2255
ZNF275,hsa-miR-6824-5p,4873
ZNF275,hsa-miR-6825-5p,4810
ZNF275,hsa-miR-6826-3p,18
ZNF275,hsa-miR-6827-5p,2462
ZNF275,hsa-miR-6828-3p,2251
ZNF275,hsa-miR-6828-5p,4274
ZNF275,hsa-miR-6829-5p,1996
ZNF275,hsa-miR-6831-5p,3411
ZNF275,hsa-miR-6837-5p,3876
ZNF275,hsa-miR-6840-3p,2016
ZNF275,hsa-miR-6842-3p,1997
ZNF275,hsa-miR-6842-5p,4793
ZNF275,hsa-miR-6849-3p,1759
ZNF275,hsa-miR-6852-5p,1371
ZNF275,hsa-miR-6854-5p,2437
ZNF275,hsa-miR-6855-5p,1716
ZNF275,hsa-miR-6856-3p,2552
ZNF275,hsa-miR-6858-5p,581
ZNF275,hsa-miR-6860,2348
ZNF275,hsa-miR-6870-5p,304
ZNF275,hsa-miR-6871-5p,1872
ZNF275,hsa-miR-6876-5p,3090
ZNF275,hsa-miR-6877-3p,2253
ZNF275,hsa-miR-6878-5p,3136
ZNF275,hsa-miR-6879-3p,1100
ZNF275,hsa-miR-6879-5p,2319
ZNF275,hsa-miR-6883-5p,554
ZNF275,hsa-miR-6885-3p,2365
ZNF275,hsa-miR-6887-3p,274
ZNF275,hsa-miR-6887-5p,302
ZNF275,hsa-miR-6890-3p,2386
ZNF275,hsa-miR-6891-5p,2124
ZNF275,hsa-miR-6894-5p,2115
ZNF275,hsa-miR-6895-5p,3885
ZNF275,hsa-miR-708-5p,2012
ZNF275,hsa-miR-7110-5p,4795
ZNF275,hsa-miR-7111-3p,2259
ZNF275,hsa-miR-7111-5p,2464
ZNF275,hsa-miR-7153-5p,4560
ZNF275,hsa-miR-7155-5p,1371
ZNF275,hsa-miR-7156-3p,1236
ZNF275,hsa-miR-7160-5p,4806
ZNF275,hsa-miR-7161-3p,3162
ZNF275,hsa-miR-762,1723
ZNF275,hsa-miR-764,4292
ZNF275,hsa-miR-765,4799
ZNF275,hsa-miR-769-3p,357
ZNF275,hsa-miR-7843-5p,2316
ZNF275,hsa-miR-8073,1249
ZNF275,hsa-miR-8078,2105
ZNF275,hsa-miR-873-3p,1389
ZNF275,hsa-miR-887-3p,2945
ZNF275,hsa-miR-889-5p,2341
ZNF275,hsa-miR-920,302
ZNF275,hsa-miR-921,4744
ZNF275,hsa-miR-922,2166
ZNF275,hsa-miR-92a-2-5p,4816
ZNF275,hsa-miR-939-5p,299
ZNF275,hsa-miR-9902,4162
ZNF691,hsa-miR-10398-5p,537
ZNF691,hsa-miR-10527-5p,426
ZNF691,hsa-miR-122-5p,560
ZNF691,hsa-miR-1249-5p,585
ZNF691,hsa-miR-125a-5p,526
ZNF691,hsa-miR-125b-5p,532
ZNF691,hsa-miR-1275,597
ZNF691,hsa-miR-149-3p,589
ZNF691,hsa-miR-17-3p,383
ZNF691,hsa-miR-2110,610
ZNF691,hsa-miR-3116,181
ZNF691,hsa-miR-3649,504
ZNF691,hsa-miR-370-5p,455
ZNF691,hsa-miR-378a-5p,125
ZNF691,hsa-miR-4469,1
ZNF691,hsa-miR-4471,401
ZNF691,hsa-miR-4639-3p,13
ZNF691,hsa-miR-4665-5p,564
ZNF691,hsa-miR-4667-3p,148
ZNF691,hsa-miR-4667-5p,610
ZNF691,hsa-miR-4700-5p,610
ZNF691,hsa-miR-4723-5p,561
ZNF691,hsa-miR-4728-5p,585
ZNF691,hsa-miR-4736,601
ZNF691,hsa-miR-4769-5p,86
ZNF691,hsa-miR-483-3p,451
ZNF691,hsa-miR-493-3p,554
ZNF691,hsa-miR-5187-5p,85
ZNF691,hsa-miR-519d-5p,87
ZNF691,hsa-miR-532-3p,446
ZNF691,hsa-miR-548av-3p,389
ZNF691,hsa-miR-5698,566
ZNF691,hsa-miR-6529-5p,434
ZNF691,hsa-miR-668-3p,451
ZNF691,hsa-miR-6728-5p,87
ZNF691,hsa-miR-6742-3p,547
ZNF691,hsa-miR-6749-3p,448
ZNF691,hsa-miR-6751-3p,261
ZNF691,hsa-miR-6768-3p,300
ZNF691,hsa-miR-6770-5p,455
ZNF691,hsa-miR-6791-5p,547
ZNF691,hsa-miR-6794-3p,0
ZNF691,hsa-miR-6794-5p,297
ZNF691,hsa-miR-6797-5p,582
ZNF691,hsa-miR-6798-5p,296
ZNF691,hsa-miR-6808-5p,600
ZNF691,hsa-miR-6825-5p,587
ZNF691,hsa-miR-6870-5p,565
ZNF691,hsa-miR-6873-3p,10
ZNF691,hsa-miR-6893-5p,600
ZNF691,hsa-miR-6895-3p,19
ZNF691,hsa-miR-7106-3p,530
ZNF691,hsa-miR-7110-3p,13
ZNF691,hsa-miR-7111-5p,560
ZNF691,hsa-miR-7703,378
ZNF691,hsa-miR-8052,287
ZNF691,hsa-miR-8059,402
ZNF691,hsa-miR-8089,604
